id  review
"1548_0"    "At the onset, I should point out that I am NOT a fan of the films of Cecil B. DeMille. I have always found that although his films are impressive visually, the dialog and acting is purely secondary at best. However, the acting here is a little better than usual for DeMille--Raymond Massey, John Wayne and Ray Milland are all fine. The only acting that really seemed poor was that of Paulette Goddard, but this isn't surprising because histrionic and over-the-top performances of leading ladies is a DeMille trademark (see Anne Baxter's performance in The Ten Commandments if you don't believe me).<br /><br />Generally, this movie had a well-written plot and it was both unusual and compelling. So because of a decent plot and better than expected acting, this is already a pretty good DeMille film.<br /><br />However, when it comes to the action, some things leave a bit to be desired. While to today's audiences the ship scenes will no doubt look pretty fake, for 1942 they were pretty good AND you could not see the sides of the pool in the underwater shots (something all too common in underwater scenes of the day). So, my BIG argument about the movie visually is the terrible action scene at the end involving the most fake-looking giant squid ever seen on film. I can't imagine, even in 1942, that people would have seen and believed this segment at all. In fact, I would think they probably would have laughed themselves silly! So, the overall product is a mixed bag. It is definitely entertaining, reasonably well-acted (apart from some histrionics here and there) and has fair special effect. It certainly is far from great, but is worth your time."
"28168_0"   "If you carry all of your sensibilities into the theatre with you will surely have them all crushed. This movie was made to make fun of itself, its viewers, and most others in between. They spare no one- and it's beautiful.<br /><br />The story would stand alone (in the world of South Park). The cracks, the singing numbers (M'kay), and the eyebrow raising humor just add to the enjoyment of the film.<br /><br />Since most of the jokes did not have the traditional set-up/punchline format, I embarrassingly found myself being the only one in the theatre laughing through much of the movie.<br /><br />Best of all, the movie really does present a relatively accurate microcosm of American ignorance and intolerance as well as the -soon to be- trademark humor of *the next generation*. The messages of the irony of American Freedom of Speech is also a focus of the movie (if you could claim it to have focus). Overall, it was a funny, abrasive comedy that will keep you laughing again and again.<br /><br />This will be the movie I'll show my children when they get old enough to ask, \"What was your childhood like daddy?\" -If they can handle it (but I think we all know that, by then, they will be desensitized well past the extremes of this movie)."
"19669_0"   "As a son who grew up in a family of communists, I found this movie very insightful: the twists and turns of what fervent idealists took to be worker's paradise through the 50s, 60s, 70s and then to the end of the dream in the late 80s/early 90s was very well portrayed, especially with Judy Davis' stalwart commitment, which was portrayed quite sympathetically; the dark side of her family relationships was also poignantly sketched, as were her son's struggles with history: both global and personal; all in all, a superb blend of the comic and the dramatic: a genre it's very easy to screw up and is rarely, if ever, handled as deftly as it was here."
"37129_0"   "In a time when made for television films from HBO in particular and Showtime et al seem to be taking more chances with riskier topics than those flooding the theater screens, along comes CARRY ME HOME with a thud that hearkens back to the whiny tearjerkers of twenty years ago. While the premise of the story appears to be warm coming of age of a young girl with only a single mother to guide her growth, the film fragments with so many subplots that are quickly and incautiously pasted together in the end, resolving everything in a shallow overly sentimental and unsatisfying mess.<br /><br />Marlboro, NY 1947, a time when the country is recovering from WW II, which includes the families of GIs killed in the war and the economy in ruins. Harriet (Penelope Ann Miller) keeps together her household of two children - Carrie (Ashley Rose Orr) and Brian (Harrison Chad) - by being a seamstress to the likes of Mrs. Gortimer (Jane Alexander), a town gossip and matchmaker who is advising Harriet to pay attention to the return of Bernard (David Alan Rasche) as a potential 'marrying kind'. Harriet spends her days working and remembering her GI husband killed in the war. Daughter Carrie is approaching puberty and yet refuses to behave like a girl, wearing her father's dogtags and jeans, running instead with a group of boys including her younger brother and two other lads. The 'gang' has a secret clubhouse, make mischief, taunt the mentally challenged neighbor Charlie (Kevin Anderson), unfortunate son of Grizzle (Leo Burmester) who abuses his unwanted son by forcing him to live in a barn. Charlie's only friends are the puppies he treasures. The destructive pranks played on pathetic Charlie include stealing one of his pups, destroying the food garden of Grizzle, pouring sugar in the gas tank of Grizzle's John Deere tractor, etc. In other words this little group of kids is cruel and their shenanigans are mean-spirited.<br /><br />Harriet finds it impossible to control the behavior of Carrie and quite out of keeping with the 1940s family unit, Carrie sasses her mother viciously and in general is an unlikable brat. When Bernard begins his courtship of Harriet the prospect of Harriet's finding a modicum of happiness is undermined by Carrie's behavior. In a particularly cruel evening's prank, Grizzle's garden is destroyed, Charlie is reduced to self-mutilation because of the stealing of his pup, and the lowly barn in which he lives is destroyed by fire. Grizzle and Charlie survive and the effect of this final disaster on the lives of Harriet and her children and their 'emotional awakening' serves to make a hanky call and end the story with an unsatisfying bump.<br /><br />The script by Christopher Fay is pedestrian, leaving the film with poorly motivated characters about whom it is difficult to care. Penelope Ann Miller tries her best to make the most out of Harriet, but Ashley Rose Orr renders one of the least likable young girls on film. This is a black and white script without motivation. Jace Alexander directs, which probably explains why his mother Jane Alexander consented to do the tiny walk-on part to give the film attention. The crew manages to make the mood of America in the post-war years plausible, but the dialogue assigned to the characters undermines those attempts. There must be an audience for these soap opera films: it is a shame this one couldn't have been better. Grady Harp"
"8098_0"    "This is a well written piece by Peter Morgan, author of Stephen Frears' and Helen Mirren's The Queen currently making the rounds of the theatres. Director Nick Hamm is certainly not without a CV either. One unfortunate aspect of it all is the absolutely terrible title given the film in the US - truly there is no excuse and it belies the mentality in that country.<br /><br />As a romantic comedy - of a sort - it beats anything that ghost town Hollywood be capable of; there are elements here which won't be obvious to you on first viewing and that's to your advantage.<br /><br />Joey Fiennes: he talks like Shakespeare! There's a least one scene where you expect him to blurt out 'oh I am fortune's fool'.<br /><br />This is refreshing and highly original and well worth a view. Ourselves we saw it on the telly, so we'll have to hunt it down as a rental or a purchase to benefit fully by it.<br /><br />The charisma between Fiennes and Potter is palpable. As many say, Potter seems the blonde Roberts, but she's very much a match in talent as well. The conceit of this film - a girl who has her back to the wall and nowhere to go and simply gets on a plane to go somewhere, anywhere - has very much the feel of other movies in the genre such as French Kiss. It's a cathartic setup that works well and frankly Joey Fiennes has something his brother will never have.<br /><br />Definitely worth the view and possibly the purchase."
"23151_0"   "The Great McGonigle, ham actor extraordinaire, cares for his troupe of performers in THE OLD FASHIONED WAY, thorough chicanery, larceny & skullduggery...<br /><br />Here is W. C. Fields in all of his pompous, vulgar glory: evasive, duplicitous, sneaky - utterly wonderful. Delivering dialogue in his unique buzz saw rasp, he gives out so many familiar lines that at times he almost seems to be performing a self-parody. This film brilliantly shows why Fields needed the sound cinema to let him be fully appreciated, and with Paramount giving him free rein to develop his material as he wished, it is not surprising that the film is a classic. Fans need look no further to find the essential Fields.<br /><br />The romance between Judith Allen & Joe Morrison is a rather dull affair, although the young man sings well. Tammany Young plays Fields' loyal amanuensis. Movie mavens will recognize comedian Billy Bletcher as the tomato thrower & sour-visaged sheriff Clarence Wilson, both uncredited. Legend has it that Hollywood's first movie star, Florence Lawrence, derelict & forgotten, made one of her last unbilled appearances here before her 1938 suicide.<br /><br />Fields found it useful to populate his films with at least one she-dragon, a female of frightful aspect against whom he could bounce off some of his best humor. This film has two: rail-thin, Nora Cecil - prim & dour as the troupe's suspicious landlady; and most especially silly Jan Duggan, horridly bejeweled & curled, as Field's wealthy target. Here was an actress, now nearly forgotten, who could easily equal in hilarity even Fields himself. It is generally overlooked how important her contribution is to the celebrated supper table scene with Fields & Baby LeRoy - one of the funniest sequences ever to appear in an American film. And her rendition of `Gathering Up The Shells On The Seashore' is a wonderful spoof of such sentimental songs as `When You And I Were Young, Maggie,' which were so popular in that era. Miss Duggan would return to briefly plague Fields in three additional films, including THE BANK DICK (1940). (She died in 1977 at the age of 95.)<br /><br />Fields has included the old melodrama The Drunkard into the plot and to his credit he plays it straight,' letting its honest antique sentiment speak for itself. In his own private olio, Fields makes a curtain call to show off his astonishing talent of legerdemain. It is wonderful to have his routine captured on film as he really is quite amazing - it is easy to see how at one time he was considered the world's greatest juggler. Now he is remembered as one of cinema's supreme comics."
"42439_0"   "When I sat down to watch this film I had a nagging doubt that Daniel Craig wouldn't be able to fill the shoes of his predecessors. Sadly for him they forgot to make a bond film for him! The start was drab and low key with no bond music, the opening seen was quite good but nothing new and the film then went from bad to worse. There were no good cars, stunts, women, gadgets, villains or exciting finishes. To add to this Daniel looked awkward with the women and clearly has never played Texas hold-em before. This card game was the only real story a lucky win from $5m to $30m against!! Not really Bond beating a world dominating villain?! And finally Bond is supposed to be cool and collected not a thuggish fighter... a truly horrible film... roll on Clive Owen and a decent plot...."
"37910_0"   "seeing it on cable. It was not very good. It's not really funny nor is it very entertaining. Ben Affleck is back to making the same boring, bad acting films. Rebecca Romijn still looks good for her age but still has little screen presence. If she wants to act, she should stick to TV roles. Ling Bai was OK, she offers what little humor there is. Also, as for the story, I don't buy that some fairly young, good looking guy with a high powered job would be just OK with his hot wife cheating on him with a client. He wouldn't just take her back.<br /><br />FINAL VERDICT: Just another Ben Affleck disappointment. There's nothing in this film really worth watching."
"33414_0"   "There is rarely a film I ever give a bad review on, but in this case I'll make an exception. This film was truly horrendous. Maybe I approached it in the wrong angle, not at all used to the idealism of the 80's, but this movie represented all that was horribly cliché and unrealistic about high school and typical suburban life.<br /><br />All the jokes were stereotypical, whether it was making fun of the freshman geek or the Chinese exchange student. The scenes that were supposed to be poignant and heart-felt were instead mawkish and completely fake. Who's to believe that a handsome high school senior, disillusioned by the party life, would ever take a second glance at a gawky sophomore? I couldn't even bring myself to feel sorry for the main character, whose constant 'woe is me' asides at the audience made me want to slap her and tell her to grow up.<br /><br />In all, a lot of eyerolling went on. I only watched it for some hope that the film would redeem itself. It ended on the worst note possible."
"22629_0"   "Okay, I'm speaking out of my hat here. I was only three when this aired and I don't remember having seen it, but I do have the cast album and it is tremendously good.<br /><br />I can only imagine what it must have been like to see Edward Villella dance. Goulet and Howe are perfect leads, and Tommy Carlisle has a delightful tenor.<br /><br />This must have been recorded for posterity. Why on earth it isn't on DVD... <br /><br />Recreating it as a dance vehicle for semi-singer Gene Kelly and non-singer Cyd Charisse may have seemed like a good idea, but this one needs a singer's treatment, and the TV broadcast should be available.<br /><br />Whom do I write?"
"9012_0"    "City of Ember isn't perfect, but I personally enjoyed it, and so did my family. I admit I haven't read the book, but I am the sort of person who likes to judge adaptations on their own merits. The film does look phenomenal, the set design is intricately crafted and the costumes are beautiful. And the special effects are mind-blowing, not the best special effects ever but not the worst, far from it. The soundtrack is also rousing and fun, the story is intriguing, the script is decent and the acting is very well done. Both Harry Treadaway and Saoirse Ronan(the better of the two) give appealing lead performances while Amy/Catherine Quinn is very cute as Lina's little sister Poppy. Bill Murray is deviously obnoxious as the slob of a mayor if there ever was one. However, despite the impressive visuals and performances, there are some problems. One is that while Tim Robbins is a good actor, he is given little to do as Doon's father. Second, the ending felt rather abrupt, the film could've done with a more rounded finish. Thirdly, the pacing is rather slow and drawn out at times particularly in the middle half. This is probably not helped by the occasionally sluggish direction. Despite these flaws, I liked City of Ember. 8/10 Bethany Cox"
"11551_0"   "Paraphrasing from Mark Twain's foreword in the book Huckleberry Finn, \"Anyone trying to find a Plot in this, will be Hung. Anyone trying to find a moral will be shot.\" This movie is meant to be enjoyed and not Figured out.<br /><br />Surf 2, the end of the Trilogy was always playing at my house. This is one of my favorite movies. I like listening to this movie even if I am not in the room. I used to watch this movie and then play it again.<br /><br />I compare this movie to Cheech and Chong and Fast Times at Ridgemont High. <br /><br />I love this movie because of the dialog. Every line makes me laugh. <br /><br />Everything that is said is really silly. It's a slap stick kind of humor. I was 14 when this movie came out. So I could relate to being a teenager, partying, girls, and just being silly.<br /><br />Some of my favorite lines are<br /><br />\"One time I was surfing this 50 foot tidal wave, and what appears beside me?\" \"I don't know? What?\" \"What you mean you don't know? You were there beside me.\" \"I know, but I love to hear you tell it.\"<br /><br />\"What's that noise?\" \"It's the beach. never mind\" \"It's a Great White.\"<br /><br />I could go on and on, but this is one of the best Unknown movies. <br /><br />If you like this, be sure to watch \"The Search for One Eye Jimmy\""
"18453_0"   "This is another fine animated short from Tex Avery. This time he uses the fairy tale of 'Little Red Riding Hood'. After the characters have complained they always have to play the same story over and over again the story is changed completely. The wolf is a rich character who falls in love with Red. She doesn't want him because she has to go to her grandma. The wolf makes sure he gets there before Red does. Instead of a sick old woman he finds a mature lady who is attracted to the wolf. Of course hilarious moments is what we get.<br /><br />This short has a nice story and the usual Tex Avery humor, including written messages. The short is not really suitable for children, it has some sexual references, but adults will like this very much. A very nice animated short."
"25540_0"   "This is a rather enjoyable movie that is nothing too impressive but is a good watch nevertheless.<br /><br />The movie begins slow and dull because it's mostly just so formulaic. From the beginning on it isn't clear which approach the movie picks and what the movie is all about. Really no thriller elements in the first halve, just some formulaic drama and romance. Only halve way through the movie the movie starts to become interesting when the thriller elements of the movie start to appear in to the story. The movie is more thriller than it's film-noir really, which might be a surprising thing, considering the time the year was made in. So yes, in a way the movie is quite original, despite being formulaic. It has a typical thriller build up that builds up that leads to the unavoidable ending. The movie has some good genre moments, which mostly works out due to the fine cast and suitable atmosphere of the movie.<br /><br />How often do we get to see Humphrey Bogart in the role of a psycho really? That is quite awesome! The supporting cast is also one to die for. Barbara Stanwyck was one of THE leading ladies at the time and Alexis Smith was also quite popular. Nigel Bruce, who everyone knows as THE Dr. Watson from the Sherlock Holmes movies starring Basil Rathbone, also plays a quite amusing small role in the movie.<br /><br />Despite its genre clichés, this is still a rather well made movie. It's effectively directed and the story flows well, despite being quite silly at times. It's an above average movie due to how professionally it's made and how well the actors handle the script and its more silly (clichés) and unbelievable moments. <br /><br />Perfectly watchable movie, especially for the Bogart fans, who want to see him in a role that is different.<br /><br />7/10"
"27205_0"   "Purple Plain is an obscure film in Peck's long list of movie credits. I don't know if this British production got much publicity or release stateside, despite Peck's movie star celebrity. Unfortunately, it's never been a TV regular, which is too bad because this tale of renewal and survival is an unusual and gripping one, in spite of the obscurity.<br /><br />The film opens in the Burmese jungle during WWII. Peck is a battle fatigued flyer on the ragged edge of breakdown. He's about to be relieved because of erratic behavior, all the while he's flashing back on his wife's death in a London air-raid. These are well-done scenes causing us to sympathize with his loss. Nonetheless, he's jeopardizing his comrades with reckless manuevers because the loss has undermined his will-to-live. Thus, we're torn between sympathy and concern, just like the flight station doctor (Bernard Lee).<br /><br />In an interesting move, Lee overcomes Peck's agonies by reconnecting him socially, in this case with a nearby missionary community. There Peck finds the vital human relationships so importantly missing from his death-dealing combat duties. As a result, his life takes on new meaning and purpose as a result of rejoining a human community where such life-giving affirmations can emerge. On the whole these are well-done scenes, especially the chaos from the Japanese air attack. In the midst of the carnage, Peck's combat flyer finds a new role in helping to bandage up survivors. Herein lies the movie's basic message and it's an important and humane one, conveyed in fairly subtle fashion, though the turn-around occurs more quickly than I would have liked.<br /><br />Nonetheless, it's interesting that the script avoids the usual officially sanctioned head-doctor therapies. Note that Peck is not sent to be counseled by an air force psychiatrist, nor to join a chest-baring therapy group, nor to have his past puzzled together Freudian style. Of course, the happy solution here remains a \"movie\" solution where-- as we all know-- anything can be made to magically happen. Still, for a war-movie setting, the simple affirmation that mental health lies through nurturing social relations and not through government sanctioned killing remains no less suggestive because of its movie origins.<br /><br />The remainder of the film amounts to a survival trek through the wilds of southeast Asia. It's a well-filmed and harrowing struggle against a forbidding landscape where the crash survivors must decide between staying put or hiking out against great odds. But most importantly, it's Peck's chance to regain his humanity by facing up to the odds, not just for his own survival, but for his two comrades as well. The movie's final scene could not have been better conceived. Indeed, no words are necessary. On the whole, this is a subtly and well thought out anti-war film, no less effective because it concerns the fate of one man rather than thousands.Too bad that its humane message remains so generally unseen."
"19615_0"   "is a highlight of this short-but-snappy soaper. Irene Dunne (great as usual) plays an ambitious woman who pushed husband (Charles Bickford) to partner with friend (Eric Linden) to create successful business. But Bickford has a yen for babes and links up with a conniving one (Gwili Andre) who pressures him to get a divorce. Film culminates in nasty divorce led by hateful lawyer (J. Carroll Naish). Somehow this all works even tho is pretty far-fetched. Chalk up another success for Irene Dunne."
"18373_0"   "Reviewed by Elliot V. Kotek (from HATCHfest 2007 in Bozeman, Montana)<br /><br />Director: Kirsten Sheridan Starring: Freddie Highmore, Keri Russell, Jonathan Rhys Meyers, Jamia Simone Nash, Marian Seldes, Robin Williams.<br /><br />If you've ever questioned the impact of music on emotion, August Rush is a must-see that will bury any doubt for all time. Featuring Jonathan Rhys Meyers as rock-star Louis and Keri Russell as New York Philharmonic cellist Layla, and starring Finding Neverland's heartbreak kid, Freddie Highmore, Rush delivers an experience that borders on the sublime and somewhat sentimental in a manner that rivals Neverland and would be reminiscent of Titanic if that ship had not sunk. A stirring performance here by Russell will definitely remind end-of-year voters of her work in Waitress and should serve to solidify her chances for an Oscar-nom.<br /><br />The premise: A promising musician (Russell) is impregnated by a brooding but romantic Irishman (Rhys Meyers) in a one-night affair overlooking Washington Square Park that will change the course of their lives. Despite splinters of wooden dialogue and the obvious, yet ultimately satisfying, use of the music of Van Morrison early in the proceedings, the movie moves past both and bowls audiences over with poignant performances and stunning visuals in a first-class production. Layla's protective father falsely informs his daughter that her love-child did not survive birth, and delivers the boy, Evan, to the State, where the influence of all sounds great and small fill the boy with musical ambition and intuition.<br /><br />In addition to the above-the-liners already singled out, Robin Williams wows in a blinding turn as Wizard, a menacing Fagin whose Oliver Twists are young, homeless musical prodigies and whose milk-cart careers he manages in exchange for their daily take and a fancy stage name. Onto the young Evan, he bestows the moniker August Rush (inspired by a passing grocery van). Director Sheridan (Jim's daughter, Kirsten) keeps the reins on her comic Wizard, and Williams seems to subtly straddle the line between sympathetic and psychotic. Also more than merely noteworthy is Jamia Nash, an 11-year-old with some of the best lines of the flick, who boasts a healthy dose of moxie that provides the perfect counterbalance to some of the heavier themes that accompany a film about an orphan searching for parents he isn't sure exist.<br /><br />While the genesis of the film may have started with producer Richard Barton Lewis's vision of his then-newborn son's little digits directing his own symphony in a Santa Monica delivery room, the screening of this film is sure to inspire many more digits to pick up and pick at a six-string just to see what happens. Here's hoping studio support for the film will see screens increase after opening to take advantage of what should be great word of mouth. With screenings set for the upcoming Heartland FIlm Festival (where the film has been branded with a Crystal Heart Award), the Rome Film Festival and elsewhere, this moving tale is sure to find itself a fixture with families worldwide."
"36466_0"   "\"A rural Texas town finds itself beset by a series of mysterious disappearances and deaths with no seemingly rational explanation. The local sheriff is faced with an angry community leader demanding an end to the matter, or his resignation. Through the combined efforts of the sheriff and a quick witted mechanic, the source of the problem is discovered, a fifty-foot Gila monster who has run out of food, and is now preying upon the local populace,\" according to the DVD sleeve's synopsis.<br /><br />God's unexplored wilderness (aka Texas), as shown in the film's beginning, includes no sign of food; so, it's only natural to have its \"Giant Gila Monster\" leave. It starts off by eating two tasty teenagers, who are trying to enjoy some \"submarine races\". The director, Ray Kellogg, seems to have a thing for actors putting their legs up somewhere. Watch for both hero Don Sullivan (as Chase) and Sheriff Fred Graham (as Jeff) to put their legs up together, in the auto-mechanic shop (Compton's Garage).<br /><br />The characterizations are interesting. Sullivan is an older \"influence\" on the younger and more rebellious \"gang\" of teenagers; and, he has turned from hot-rodder to auto-mechanic. He is supporting his mother and crippled little sister. Sullivan also sings well; although, his choice of material definitely does NOT rock. Not as much is revealed about Mr. Graham's character; but, he is refreshingly non-confrontational with the younger cast members.<br /><br />The movie is at least two legs up over awful, and is fun to watch with friends.<br /><br />*** The Giant Gila Monster (1959) Ray Kellogg ~ Don Sullivan, Fred Graham, Shug Fisher"
"22318_0"   "\"A sci-fi comedy? nah...that'll never work.\" That's what many people originally thought about the comedy classic Red Dwarf when the idea was first brought up in the mid 80's. But little did they know it would be so unexpectedly successful that it would actually have a cult following from all over the world.<br /><br />The brain child of Rob Grant and Doug Naylor, Red Dwarf is unlike any other comedy. It has a unique British humour, and its sprinkled with dry wit and hilarious one-liners, but any fans of this show will know that there's something more to Red Dwarf than any other comedy ever made.<br /><br />The characters are the most mis-matched bunch of low lifes in the cosmos, but put them together and they work perfectly! Rimmer: the most misunderstood man in the universe? perhaps, but its more likely he's just a great big jerk. He has no redeeming qualities what so ever, and yet it's impossible not to love him.<br /><br />Lister: 50% Space scum. 50% Barely human slob. 100% Absolutely hilarious. The last man alive and he can't even microwave his own socks? Cat: whose 3 main traits are vanity, stupidity and, well, vanity, cat cares only for himself and finds his crew mates disgusting.<br /><br />Kryten: where would the crew be without the humanoid Kryten? I absolutely love this show and have seen all 8 seasons several times, and I plan to watch them many times more. Watching Red Dwarf not only makes the viewer laugh, but the characters are so likable that watching it gives a deeper form of entertainment because the characters almost become like friends. The characters and actors do make this show, who could imagine anyone as Rimmer other than Chris Barrie? Or a better Lister than Craig Charles? The writing is truly very clever and incredibly unique, with subtle jokes as well as obvious rip offs and hundreds of hilarious one-liners.<br /><br />This is one amazing, fantastically unique show that will never be equalled."
"7746_0"    "This is my second favorite movie behind maximum overdrive! It just so happens that both movies are from 1986. The Wraith has great cars, great music, great racing action & decent actors. Too bad that most viewers of this movie will see it cut up on TV, but if you hurry, you can get it on VHS or DVD like I did."
"49765_0"   "This movie starts with a lot of promise. The opening scene, featuring Sean Connery, is very entertaining. However, Connery disappears for most of the rest of the movie along with any talent that anyone else may have exhibited. The movie jumps from place to place with no coherent story. There is no sense of time. The editing is laughable. After the first 5 minutes there is nothing worth watching in this film."
"26864_0"   "This is a little gem for those wanting a bit of relaxed entertainment. Unfortunately it came in a period when Kelly/Donen were setting a new standard for big production and very rapid pacing, so it was out of fashion and ignored. Everyone is charming; Marge and Gower Champion are at their peak, Bob Fosse is just hitting his stride (amusing that his screen persona was so charmingly little-boyish, in contrast to the dark angular sexiness of his later stage choreographies), and Debbie Reynolds is pixie-ish as ever. Helen Wood was not a great actress, but she was necessary to provide an additional dance flavor (see below).<br /><br />To differ from another reviewer, I think that Kurt Kaznar was perfect for the Leo Belney part, at least as it was written. He carries off being totally suggestible, changing opinion instantly, and having an equal conviction in each new attitude.<br /><br />Though they don't make a big deal about it, the film was mirroring a real conundrum facing Broadway directors at that period: what kind of dance to use? Tap was still around but on its way out; a kind of jazz-ballet blend was becoming mainstream; the avant-garde was a more dramatic and angular \"modern\" dance. Which would the public go for in the next show?"
"9939_0"    "To be humorous on a low budget feature is often a very difficult task. To blend humor and horror is an even more arduous task. But director Steve Cuden does so with such imagination and creativity. With a feature that can best be described as daring, Cuden has created a jet black comedy that will chill you. With great performances and a distinct visual style, this hybrid film will thoroughly entertain and sit up and beg for repeat viewings. Definitely, check this film out!"
"12958_0"   "It's always fun making it to the first screening of a new film on the very day it opens. My film-crazy friends and I habitually did this in our college days. Long years later, the thrill has not worn off. This time, the film I lined up to watch at its first screening in town is \"Eklavya  The Royal Bodyguard\". Vidhu Vinod Chopra, the filmmaker who, in the capacity of either director or producer, gave us \"Parinda\", \"Mission Kashmir\", \"Parineeta\", and the two wonderful Munna Bhai movies, was unveiling his new directorial effort, and I was eager to see what lay in store.<br /><br />\"Eklavya\" boasts a huge cast of eminent actors; how their services would be utilized has piqued my curiosity for some time. The glittering line-up features Amitabh Bachchan in the title role, along with Chopra regulars Saif Ali Khan, Sunjay Dutt, the exquisite Vidya Balan, Boman Irani, Parikshat Sahni, Jackie Shroff, Jimmy Sher Gill, Raima Sen, and an elegant cameo by Sharmila Tagore.<br /><br />The film opens with the unmistakable voice of Amitabh Bachchan narrating the legend of Eklavya from the Hindu epic, the Mahabharata. Eklavya, a child of undistinguished antecedents yearns to study archery under the tutelage of Dronacharya, the instructor of kings. Contemptuous of his low birth, Dronacharya refuses to accept Eklavya as a student. Undeterred, Eklavya builds a clay effigy of Dronacharya and ceaselessly practices archery before it. Soon after, Dronacharya is taken aback by Eklavya's proficiency, which has outstripped that of his princely pupils. As it wouldn't do for this commoner's skills to rival those of the royalty, the crafty Dronacharya demands a \"dakshina\" or teacher's fee from Eklavya. Whatever you wish, the devoted lad replies. Your right thumb--that is what I want as my \"dakshina\", commands Dronacharya. Without hesitation, Eklavya slices off the thumb, knowing full well it would end his prowess in archery. The story is meant to illustrate the notion of \"dharma\" or the fulfillment of one's sacred duty in any circumstance, regardless of cost. Off screen, the child to whom Amitabh recounts the story protests this outcome, and his shrill tones are the voice of reason.<br /><br />Amitabh, like his dutiful namesake Eklavya, is the loyal manservant and bodyguard of a line of minor royalty in Rajasthan. Despite the family's tyrannical ways, he unswervingly stands by them. The film unfolds in the present, but this particular royal family still resides in a fog of past glory, entitlement, and unquestioned power. Their continuing nastiness has made the natives restless, and the worm is about to turn.<br /><br />The Queen Mother's (Sharmila Tagore) deathbed revelation sets the somewhat baroque, overwrought plot in motion. The heir apparent (Saif Ali Khan), who had earlier fled the principality in disgust at the profligate ways of his relatives, is summoned home for her funeral. Before breathing her last, the Queen pens a letter to her son spilling the proverbial beans. This confession causes a domino effect of cross and double cross, intrigue and counter-intrigue.<br /><br />The film has the look and feel of a stately epic, but Vidhu Vinod Chopra is not interested in the luxuriant pace associated with epics. There is a business-like economy in his approach. There is no waxing philosophical about the misdeeds that have brought this family to its present ugly impasse. He appears to say that was then, in the past, there's no time for that; let's simply watch how their karmic debts are collected now. Voice-overs and numerous brisk flashbacks provide just enough expository detail to follow the events unfolding in the present. The pace is breathless, as though generations of past injustices can wait no longer for expiation. Every now and then, there is a moment of stillness, which one wishes would be held a few seconds longer for the mood to be savored. An effective scene on the palace ramparts is reminiscent of the ghostly visitation in \"Hamlet\", and the wraith, despite no lines to declaim, has similar impact.<br /><br />Amitabh Bachchan's magisterial performance as a man programmed for blind duty, having to suddenly distinguish between obligation and reason transcends the silliness of the plot. Saif Ali Khan impresses yet again; there is maturity and depth in his performance as the conflicted prince with the populist conscience. Unlike \"Parineeta\", Vidya Balan doesn't have a whole lot to do here, but is dignified and graceful in her few scenes as the commoner in love with a prince. Boman Irani, an actor of sweeping range and intelligence, is a hoot with his hissy fits and sloe-eyed ambiguity, while Jackie Shroff and Jimmy Sher Gill, as the wicked uncle and cousin, handle the villainy with lip-smacking gusto. Sunjay Dutt, fresh off his Munnabhai success, is a welcome presence as the investigating police officer with little patience for the anachronisms of fiefdoms and effete royalty. What a pleasure it is to see Sharmila Tagore, who retains her looks and glamor despite the passage of the years.<br /><br />\"Eklavya\" displays a most un-Indian efficiency (in film-making terms, at least) and speed (a mere 105 minutes) in telling its tale that had me longing for a little more of some of the characters. It would be interesting to see just how much of the film was left on the editing room floorperhaps the DVD will have the deleted scenes. Music is used appropriately: there is a lone song, of which only a judicious snatch is used on screen. The cinematography makes full use of the gorgeous Rajasthani terrain, with its pitiless crags and sun-scorched sands. Clearly, Vidhu Vinod Chopra has an eye on international audiences for his film, and glowing endorsements from the likes of Ralph Fiennes enhance his chances. Here's to you, Mr. Chopra, and more power to you."
